pid,eid,pname,subject,date,number,rl,neuropixel,t0,i_snippet,n_snippets,passive
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,2000.0,3,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,2600.0,4,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,3200.0,5,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,3800.0,6,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,4400.0,7,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,5000.0,8,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,5600.0,9,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,6200.0,10,12,False
03a51903-d3a1-459c-9b0b-80a561c2a65f,754b74d5-7a06-4004-ae0c-72a10b6ed2e6,probe01,NYU-29,2020-09-21,1,7330.3503,3B2,6800.0,11,12,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,200.0,0,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,800.0,1,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,1400.0,2,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,2000.0,3,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,2600.0,4,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,3200.0,5,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,3800.0,6,8,False
92033a0c-5a14-471b-b131-d43c72ca5d7a,f115196e-8dfe-4d2a-8af3-8206d93c1729,probe00,NR_0021,2022-06-23,3,4589.531966666666,3B2,4400.0,7,8,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,200.0,0,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,800.0,1,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,1400.0,2,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,2000.0,3,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,2600.0,4,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,3200.0,5,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,3800.0,6,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,4400.0,7,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,5000.0,8,10,False
dd643cc7-3f64-4986-bfc8-52f00d110cca,1735d2be-b388-411a-896a-60b01eaa1cfe,probe01,SWC_058,2020-12-11,1,5630.647614891267,3B2,5600.0,9,10,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,200.0,0,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,800.0,1,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,1400.0,2,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,2000.0,3,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,2600.0,4,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,3200.0,5,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,3800.0,6,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,4400.0,7,9,False
2b41ca4b-d209-47f4-9b51-54eb5698cba3,b996d8d1-8d1a-473b-bca0-72e0ffa0504a,probe01,UCLA035,2022-02-15,1,5575.398161764069,3B2,5000.0,8,9,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,200.0,0,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,800.0,1,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,1400.0,2,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,2000.0,3,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,2600.0,4,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,3200.0,5,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,3800.0,6,8,False
373874b2-5285-4a1b-a6f4-c759effa093c,172a382c-0020-4da2-984a-b9b6bef27687,probe00d,HB_005,2023-03-16,1,4732.057533333334,NP2.4,4400.0,7,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,200.0,0,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,800.0,1,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,1400.0,2,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,2000.0,3,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,2600.0,4,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,3200.0,5,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,3800.0,6,8,False
c1229ef6-4fb4-4a1d-91f8-51baeaf9180f,1e07df0b-205b-4c94-8e02-2ae07dae4347,probe00,ZFM-02370,2021-04-30,1,4948.357,3B2,4400.0,7,8,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,200.0,0,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,800.0,1,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,1400.0,2,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,2000.0,3,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,2600.0,4,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,3200.0,5,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,3800.0,6,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,4400.0,7,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,5000.0,8,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,5600.0,9,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,6200.0,10,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,6800.0,11,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,7400.0,12,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,8000.0,13,15,False
0654f7ee-21ba-49e2-af8c-50c1e23e85ed,177a73bc-a2ef-4deb-8693-d9ec3adbc4ba,probe01,UCLA037,2022-02-03,1,8737.830813854976,3B2,8600.0,14,15,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,200.0,0,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,800.0,1,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,1400.0,2,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,2000.0,3,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,2600.0,4,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,3200.0,5,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,3800.0,6,8,False
735fa61d-db9b-4289-990d-659793413c75,0d7ea15f-86ea-4571-9bc2-859f1ee9ae6a,probe00,SWC_039,2020-09-08,1,4607.916065609202,3B2,4400.0,7,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,200.0,0,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,800.0,1,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,1400.0,2,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,2000.0,3,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,2600.0,4,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,3200.0,5,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,3800.0,6,8,False
ca5764ea-a57e-49de-8156-84da18ad439f,e9b57a5a-b06d-476d-ad20-7ec42a16f5f5,probe00,CSH_ZAD_001,2020-01-14,2,4505.277166666667,3B2,4400.0,7,8,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,200.0,0,7,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,800.0,1,7,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,1400.0,2,7,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,2000.0,3,7,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,2600.0,4,7,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,3200.0,5,7,False
eb81be5b-2614-4f3f-b087-a2ec4bba3187,c3bd31b8-6238-4994-ba8d-3b3e3b35bcea,probe00,KS042,2020-11-29,1,4087.3172666666665,3B2,3800.0,6,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,200.0,0,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,800.0,1,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,1400.0,2,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,2000.0,3,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,2600.0,4,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,3200.0,5,7,False
250247ff-0d76-469a-8ec4-2c0bec454867,c49da312-a550-469b-90c5-620522b8ee45,probe00d,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,3800.0,6,7,False
aae65ecf-6904-4102-8efc-51dc0f0698a4,c6d5cea7-e1c4-48e1-8898-78e039fabf2b,probe01,KS023,2019-12-11,1,1388.574680108616,3B2,200.0,0,2,False
aae65ecf-6904-4102-8efc-51dc0f0698a4,c6d5cea7-e1c4-48e1-8898-78e039fabf2b,probe01,KS023,2019-12-11,1,1388.574680108616,3B2,800.0,1,2,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,200.0,0,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,800.0,1,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,1400.0,2,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,2000.0,3,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,2600.0,4,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,3200.0,5,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,3800.0,6,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,4400.0,7,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,5000.0,8,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,5600.0,9,11,False
6cb4964b-0c6c-4c8b-8b34-24b8af2b36bc,d04feec7-d0b7-4f35-af89-0232dd975bf0,probe00,KS089,2022-03-19,1,6713.313233333333,3B2,6200.0,10,11,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,200.0,0,7,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,800.0,1,7,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,1400.0,2,7,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,2000.0,3,7,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,2600.0,4,7,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,3200.0,5,7,False
9de82890-c97c-490a-8a0a-8c41484abaa8,de905562-31c6-4c31-9ece-3ee87b97eab4,probe00d,NR_0029,2023-08-31,1,4018.5912,NP2.4,3800.0,6,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,200.0,0,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,800.0,1,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,1400.0,2,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,2000.0,3,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,2600.0,4,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,3200.0,5,7,False
edd59345-b2f2-41a3-bca1-b971484fba9c,c49da312-a550-469b-90c5-620522b8ee45,probe00c,NR_0032,2023-12-13,1,3941.7411666666667,NP2.4,3800.0,6,7,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,200.0,0,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,800.0,1,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,1400.0,2,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,2000.0,3,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,2600.0,4,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,3200.0,5,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,3800.0,6,8,False
4ae5016e-7779-4ec2-9fad-41cf9f48921f,60f79db3-cb52-423c-a01b-656305438108,probe01,NYU-37,2021-02-02,1,4448.557833333333,3B2,4400.0,7,8,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,200.0,0,7,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,800.0,1,7,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,1400.0,2,7,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,2000.0,3,7,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,2600.0,4,7,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,3200.0,5,7,False
42fff37a-9040-417c-a3a2-82e7708f7161,37f87013-99c1-4b61-90bb-104a55d92af4,probe00,ZFM-01592,2020-10-19,1,4062.532166666667,3B2,3800.0,6,7,False
154b7adb-c947-4b65-a0ff-c0bb707e1564,74bae29c-f614-4abe-8066-c4d83d7da143,probe01,CSHL053,2020-02-03,3,3938.5868,3A,200.0,0,7,False
154b7adb-c947-4b65-a0ff-c0bb707e1564,74bae29c-f614-4abe-8066-c4d83d7da143,probe01,CSHL053,2020-02-03,3,3938.5868,3A,800.0,1,7,False
154b7adb-c947-4b65-a0ff-c0bb707e1564,74bae29c-f614-4abe-8066-c4d83d7da143,probe01,CSHL053,2020-02-03,3,3938.5868,3A,1400.0,2,7,False
154b7adb-c947-4b65-a0ff-c0bb707e1564,74bae29c-f614-4abe-8066-c4d83d7da143,probe01,CSHL053,2020-02-03,3,3938.5868,3A,2000.0,3,7,False
154b7adb-c947-4b65-a0ff-c0bb707e1564,74bae29c-f614-4abe-8066-c4d83d7da143,probe01,CSHL053,2020-02-03,3,3938.5868,3A,2600.0,4,7,False
154b7adb-c947-4b65-a0ff-c0bb707e1564,74bae29c-f614-4abe-8066-c4d83d7da143,probe01,CSHL053,2020-02-03,3,3938.5868,3A,3200.0,5,7,False
